round,B0_accuracy,alt_accuracy,alt_minus_B0_pp,returning_client_rate,flip_fraction,reset_recovery_coeff_mean_I,reset_recovery_coeff_mean_F,reset_residual_ratio_mean_I,reset_residual_ratio_mean_F
973,81.61000061035156,86.22000122070312,4.6100006103515625,1.0,0.6,0.01212206211445256,-0.02866813293101871,1.1329179418726807,1.1185006415403813
974,81.62999725341797,83.87000274658203,2.2400054931640625,1.0,0.5,-0.005832591080535585,0.005022242783082163,1.0553670824063788,1.0240571558364544
975,80.33000183105469,84.37000274658203,4.040000915527344,1.0,0.3,-0.002470333170857011,0.0039100534379040855,1.0391735340668196,1.0558520346006963
976,81.29000091552734,85.54000091552734,4.25,1.0,0.4,0.0054312490680380405,0.014235311728723898,1.152932134671412,1.0774559193379694
977,81.87999725341797,85.19000244140625,3.3100051879882812,1.0,0.7,0.0027923217892773015,0.00546268629057335,1.0123384517834326,1.0148569027849927
978,80.77999877929688,84.19999694824219,3.4199981689453125,1.0,0.5,0.01513197327537277,0.010234241130568464,1.1201777569747873,1.018648892458978
979,82.30999755859375,86.30999755859375,4.0,1.0,0.2,-0.008896576296219984,0.020270605326901853,1.0432690452321463,1.0100753071564683
980,78.13999938964844,84.22000122070312,6.0800018310546875,1.0,0.4,0.003308645067972366,-0.017589701055007612,1.0441015992365412,1.1242960522550838
981,71.7300033569336,85.0999984741211,13.3699951171875,1.0,0.6,0.0010713787191036846,0.005926181004204047,1.0668381113779706,1.1153706942085462
982,80.0999984741211,75.7699966430664,-4.3300018310546875,1.0,0.5,-0.007895431046102616,-0.0067546644846856714,1.1265773141243351,1.0413312999937294
983,81.48999786376953,86.19000244140625,4.700004577636719,1.0,0.6,0.022679971053363328,0.021438890758577425,1.0600034745789764,1.1598297153274602
984,82.38999938964844,86.56999969482422,4.180000305175781,1.0,0.4,0.003976021426939354,-0.009045081778472212,1.0453700474722587,1.1173208968047676
985,82.16999816894531,86.06999969482422,3.9000015258789062,1.0,0.4,-0.0074690880932724866,-0.01632213156745043,1.0401311123591606,1.0989255416180428
986,81.52999877929688,78.9000015258789,-2.6299972534179688,1.0,0.9,-0.008499758405381315,-0.0038145777067296227,1.1109970833846148,1.3577872804011801
987,82.48999786376953,86.4000015258789,3.910003662109375,1.0,0.6,0.022423918274262388,0.024306271012801545,1.150050956359125,1.4673801622523628
988,80.30000305175781,85.63999938964844,5.339996337890625,1.0,0.4,0.008632019892644999,0.016971661300708946,1.0228501189658143,1.0654868330468696
989,82.16000366210938,86.41999816894531,4.2599945068359375,1.0,0.5,-0.007781024237228686,-0.00137279376928574,1.022483093534947,1.0299861234496923
990,82.05000305175781,86.26000213623047,4.209999084472656,1.0,0.4,0.00821599682580297,0.0008315284240622373,1.0126094047222411,1.0286142961163245
991,77.33000183105469,86.12000274658203,8.790000915527344,1.0,0.5,0.0031225556515088863,0.0040222352415073825,1.0220445262160989,1.0420398839562064
992,80.87999725341797,85.75,4.870002746582031,1.0,0.6,0.007369281306945563,-0.0049636468734392475,1.000148855796699,1.0728598220160046
993,81.36000061035156,85.4000015258789,4.040000915527344,1.0,0.5,-0.006359988403282285,0.004602327910523694,1.0355637187387974,1.026481122994415
994,81.88999938964844,86.44999694824219,4.55999755859375,1.0,0.8,-0.008596321943179209,0.0015367198555222487,1.115175559155024,1.0064318429936037
995,71.58000183105469,80.2300033569336,8.650001525878906,1.0,0.4,-0.011501146443440599,0.0040696841104738354,1.0482840686860142,0.9997509918970738
996,71.80000305175781,79.05000305175781,7.25,1.0,0.5,0.015147754594515669,0.019560906558570065,1.4362457614592525,1.157532073609579
997,74.2699966430664,86.05000305175781,11.780006408691406,1.0,0.4,-0.014513959403894541,-0.02024682004868468,1.1064845574800481,1.052762399262681
998,81.70999908447266,86.16999816894531,4.459999084472656,1.0,0.4,-0.005804019697660552,-0.004119021404245719,1.044126909915745,1.0082665152690151
999,80.33000183105469,86.44000244140625,6.1100006103515625,1.0,0.4,0.01141783946184126,-0.027188651370039656,1.030506977596464,1.174355791137591
1000,76.13999938964844,85.54000091552734,9.400001525878906,1.0,0.4,0.0016430552319929511,0.020473771940290625,1.0027629688867101,1.0754859502292917
