round,source_algorithm,test_accuracy,round_train_seconds,selected_clients,assignments,task_seeds,observer_history_bytes
201,FedAvg,68.61000061035156,8.480549500032794,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[{""client_id"": 83, ""task_id"": 0}, {""client_id"": 41, ""task_id"": 1}, {""client_id"": 69, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 63, ""task_id"": 4}, {""client_id"": 51, ""task_id"": 5}, {""client_id"": 78, ""task_id"": 6}, {""client_id"": 89, ""task_id"": 7}, {""client_id"": 43, ""task_id"": 8}, {""client_id"": 81, ""task_id"": 9}]",[],4441359912
202,FedAvg,71.12999725341797,8.548846400051843,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[{""client_id"": 74, ""task_id"": 0}, {""client_id"": 76, ""task_id"": 1}, {""client_id"": 14, ""task_id"": 2}, {""client_id"": 98, ""task_id"": 3}, {""client_id"": 73, ""task_id"": 4}, {""client_id"": 37, ""task_id"": 5}, {""client_id"": 94, ""task_id"": 6}, {""client_id"": 68, ""task_id"": 7}, {""client_id"": 39, ""task_id"": 8}, {""client_id"": 11, ""task_id"": 9}]",[],4441359912
203,FedAvg,62.7400016784668,7.17584879999049,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[{""client_id"": 38, ""task_id"": 0}, {""client_id"": 78, ""task_id"": 1}, {""client_id"": 17, ""task_id"": 2}, {""client_id"": 56, ""task_id"": 3}, {""client_id"": 90, ""task_id"": 4}, {""client_id"": 34, ""task_id"": 5}, {""client_id"": 42, ""task_id"": 6}, {""client_id"": 0, ""task_id"": 7}, {""client_id"": 1, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
204,FedAvg,71.01000213623047,9.101501900004223,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 36, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 8, ""task_id"": 3}, {""client_id"": 99, ""task_id"": 4}, {""client_id"": 75, ""task_id"": 5}, {""client_id"": 93, ""task_id"": 6}, {""client_id"": 4, ""task_id"": 7}, {""client_id"": 24, ""task_id"": 8}, {""client_id"": 58, ""task_id"": 9}]",[],4441359912
205,FedAvg,67.80999755859375,9.401152900012676,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[{""client_id"": 66, ""task_id"": 0}, {""client_id"": 46, ""task_id"": 1}, {""client_id"": 89, ""task_id"": 2}, {""client_id"": 23, ""task_id"": 3}, {""client_id"": 4, ""task_id"": 4}, {""client_id"": 97, ""task_id"": 5}, {""client_id"": 78, ""task_id"": 6}, {""client_id"": 26, ""task_id"": 7}, {""client_id"": 79, ""task_id"": 8}, {""client_id"": 52, ""task_id"": 9}]",[],4441359912
206,FedAvg,72.20999908447266,10.980151500029024,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[{""client_id"": 71, ""task_id"": 0}, {""client_id"": 79, ""task_id"": 1}, {""client_id"": 23, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 97, ""task_id"": 4}, {""client_id"": 86, ""task_id"": 5}, {""client_id"": 72, ""task_id"": 6}, {""client_id"": 57, ""task_id"": 7}, {""client_id"": 70, ""task_id"": 8}, {""client_id"": 64, ""task_id"": 9}]",[],4441359912
207,FedAvg,67.80000305175781,7.811573299986776,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[{""client_id"": 55, ""task_id"": 0}, {""client_id"": 14, ""task_id"": 1}, {""client_id"": 21, ""task_id"": 2}, {""client_id"": 43, ""task_id"": 3}, {""client_id"": 5, ""task_id"": 4}, {""client_id"": 30, ""task_id"": 5}, {""client_id"": 35, ""task_id"": 6}, {""client_id"": 15, ""task_id"": 7}, {""client_id"": 28, ""task_id"": 8}, {""client_id"": 34, ""task_id"": 9}]",[],4441359912
208,FedAvg,66.29000091552734,7.954639800009318,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[{""client_id"": 54, ""task_id"": 0}, {""client_id"": 51, ""task_id"": 1}, {""client_id"": 22, ""task_id"": 2}, {""client_id"": 85, ""task_id"": 3}, {""client_id"": 73, ""task_id"": 4}, {""client_id"": 90, ""task_id"": 5}, {""client_id"": 4, ""task_id"": 6}, {""client_id"": 69, ""task_id"": 7}, {""client_id"": 75, ""task_id"": 8}, {""client_id"": 6, ""task_id"": 9}]",[],4441359912
209,FedAvg,71.9800033569336,9.745673199999146,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[{""client_id"": 78, ""task_id"": 0}, {""client_id"": 98, ""task_id"": 1}, {""client_id"": 48, ""task_id"": 2}, {""client_id"": 28, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 96, ""task_id"": 5}, {""client_id"": 97, ""task_id"": 6}, {""client_id"": 69, ""task_id"": 7}, {""client_id"": 66, ""task_id"": 8}, {""client_id"": 65, ""task_id"": 9}]",[],4441359912
210,FedAvg,71.87999725341797,8.255800299986731,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[{""client_id"": 52, ""task_id"": 0}, {""client_id"": 54, ""task_id"": 1}, {""client_id"": 70, ""task_id"": 2}, {""client_id"": 39, ""task_id"": 3}, {""client_id"": 89, ""task_id"": 4}, {""client_id"": 14, ""task_id"": 5}, {""client_id"": 77, ""task_id"": 6}, {""client_id"": 74, ""task_id"": 7}, {""client_id"": 15, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
211,FedAvg,67.3499984741211,10.467199200007599,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[{""client_id"": 58, ""task_id"": 0}, {""client_id"": 12, ""task_id"": 1}, {""client_id"": 87, ""task_id"": 2}, {""client_id"": 84, ""task_id"": 3}, {""client_id"": 91, ""task_id"": 4}, {""client_id"": 62, ""task_id"": 5}, {""client_id"": 82, ""task_id"": 6}, {""client_id"": 57, ""task_id"": 7}, {""client_id"": 6, ""task_id"": 8}, {""client_id"": 21, ""task_id"": 9}]",[],4441359912
212,FedAvg,75.13999938964844,9.418221600004472,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[{""client_id"": 59, ""task_id"": 0}, {""client_id"": 99, ""task_id"": 1}, {""client_id"": 54, ""task_id"": 2}, {""client_id"": 55, ""task_id"": 3}, {""client_id"": 14, ""task_id"": 4}, {""client_id"": 63, ""task_id"": 5}, {""client_id"": 7, ""task_id"": 6}, {""client_id"": 88, ""task_id"": 7}, {""client_id"": 91, ""task_id"": 8}, {""client_id"": 52, ""task_id"": 9}]",[],4441359912
213,FedAvg,72.73999786376953,8.430636800010689,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[{""client_id"": 44, ""task_id"": 0}, {""client_id"": 73, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 28, ""task_id"": 3}, {""client_id"": 18, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 52, ""task_id"": 6}, {""client_id"": 79, ""task_id"": 7}, {""client_id"": 54, ""task_id"": 8}, {""client_id"": 77, ""task_id"": 9}]",[],4441359912
214,FedAvg,73.33000183105469,8.186535100045148,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[{""client_id"": 59, ""task_id"": 0}, {""client_id"": 70, ""task_id"": 1}, {""client_id"": 54, ""task_id"": 2}, {""client_id"": 27, ""task_id"": 3}, {""client_id"": 89, ""task_id"": 4}, {""client_id"": 21, ""task_id"": 5}, {""client_id"": 42, ""task_id"": 6}, {""client_id"": 25, ""task_id"": 7}, {""client_id"": 60, ""task_id"": 8}, {""client_id"": 49, ""task_id"": 9}]",[],4441359912
215,FedAvg,73.4800033569336,8.625413800007664,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[{""client_id"": 2, ""task_id"": 0}, {""client_id"": 56, ""task_id"": 1}, {""client_id"": 59, ""task_id"": 2}, {""client_id"": 80, ""task_id"": 3}, {""client_id"": 62, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 42, ""task_id"": 6}, {""client_id"": 33, ""task_id"": 7}, {""client_id"": 72, ""task_id"": 8}, {""client_id"": 35, ""task_id"": 9}]",[],4441359912
216,FedAvg,72.33999633789062,8.02631869999459,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[{""client_id"": 53, ""task_id"": 0}, {""client_id"": 17, ""task_id"": 1}, {""client_id"": 11, ""task_id"": 2}, {""client_id"": 78, ""task_id"": 3}, {""client_id"": 66, ""task_id"": 4}, {""client_id"": 39, ""task_id"": 5}, {""client_id"": 94, ""task_id"": 6}, {""client_id"": 4, ""task_id"": 7}, {""client_id"": 47, ""task_id"": 8}, {""client_id"": 90, ""task_id"": 9}]",[],4441359912
217,FedAvg,61.560001373291016,6.985410199966282,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[{""client_id"": 48, ""task_id"": 0}, {""client_id"": 51, ""task_id"": 1}, {""client_id"": 34, ""task_id"": 2}, {""client_id"": 78, ""task_id"": 3}, {""client_id"": 92, ""task_id"": 4}, {""client_id"": 54, ""task_id"": 5}, {""client_id"": 96, ""task_id"": 6}, {""client_id"": 84, ""task_id"": 7}, {""client_id"": 88, ""task_id"": 8}, {""client_id"": 74, ""task_id"": 9}]",[],4441359912
218,FedAvg,72.55000305175781,8.45301759999711,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[{""client_id"": 15, ""task_id"": 0}, {""client_id"": 25, ""task_id"": 1}, {""client_id"": 50, ""task_id"": 2}, {""client_id"": 89, ""task_id"": 3}, {""client_id"": 72, ""task_id"": 4}, {""client_id"": 20, ""task_id"": 5}, {""client_id"": 85, ""task_id"": 6}, {""client_id"": 47, ""task_id"": 7}, {""client_id"": 1, ""task_id"": 8}, {""client_id"": 3, ""task_id"": 9}]",[],4441359912
219,FedAvg,70.52999877929688,8.580202399985865,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[{""client_id"": 91, ""task_id"": 0}, {""client_id"": 39, ""task_id"": 1}, {""client_id"": 11, ""task_id"": 2}, {""client_id"": 12, ""task_id"": 3}, {""client_id"": 93, ""task_id"": 4}, {""client_id"": 64, ""task_id"": 5}, {""client_id"": 30, ""task_id"": 6}, {""client_id"": 79, ""task_id"": 7}, {""client_id"": 29, ""task_id"": 8}, {""client_id"": 49, ""task_id"": 9}]",[],4441359912
220,FedAvg,71.41000366210938,9.779026500007603,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[{""client_id"": 21, ""task_id"": 0}, {""client_id"": 88, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 65, ""task_id"": 3}, {""client_id"": 60, ""task_id"": 4}, {""client_id"": 8, ""task_id"": 5}, {""client_id"": 46, ""task_id"": 6}, {""client_id"": 31, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 72, ""task_id"": 9}]",[],4441359912
221,FedAvg,69.12000274658203,8.655334000010043,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 63, ""task_id"": 1}, {""client_id"": 58, ""task_id"": 2}, {""client_id"": 77, ""task_id"": 3}, {""client_id"": 95, ""task_id"": 4}, {""client_id"": 23, ""task_id"": 5}, {""client_id"": 61, ""task_id"": 6}, {""client_id"": 29, ""task_id"": 7}, {""client_id"": 91, ""task_id"": 8}, {""client_id"": 59, ""task_id"": 9}]",[],4441359912
222,FedAvg,63.2599983215332,8.00326240004506,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[{""client_id"": 8, ""task_id"": 0}, {""client_id"": 69, ""task_id"": 1}, {""client_id"": 44, ""task_id"": 2}, {""client_id"": 89, ""task_id"": 3}, {""client_id"": 49, ""task_id"": 4}, {""client_id"": 36, ""task_id"": 5}, {""client_id"": 77, ""task_id"": 6}, {""client_id"": 19, ""task_id"": 7}, {""client_id"": 92, ""task_id"": 8}, {""client_id"": 72, ""task_id"": 9}]",[],4441359912
223,FedAvg,74.0199966430664,7.459441000013612,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[{""client_id"": 47, ""task_id"": 0}, {""client_id"": 49, ""task_id"": 1}, {""client_id"": 1, ""task_id"": 2}, {""client_id"": 80, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 9, ""task_id"": 5}, {""client_id"": 83, ""task_id"": 6}, {""client_id"": 72, ""task_id"": 7}, {""client_id"": 76, ""task_id"": 8}, {""client_id"": 92, ""task_id"": 9}]",[],4441359912
224,FedAvg,72.9000015258789,9.465880500036292,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[{""client_id"": 10, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 54, ""task_id"": 2}, {""client_id"": 1, ""task_id"": 3}, {""client_id"": 80, ""task_id"": 4}, {""client_id"": 76, ""task_id"": 5}, {""client_id"": 56, ""task_id"": 6}, {""client_id"": 39, ""task_id"": 7}, {""client_id"": 14, ""task_id"": 8}, {""client_id"": 20, ""task_id"": 9}]",[],4441359912
225,FedAvg,64.80999755859375,9.36409609997645,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[{""client_id"": 6, ""task_id"": 0}, {""client_id"": 62, ""task_id"": 1}, {""client_id"": 31, ""task_id"": 2}, {""client_id"": 90, ""task_id"": 3}, {""client_id"": 3, ""task_id"": 4}, {""client_id"": 51, ""task_id"": 5}, {""client_id"": 24, ""task_id"": 6}, {""client_id"": 91, ""task_id"": 7}, {""client_id"": 23, ""task_id"": 8}, {""client_id"": 55, ""task_id"": 9}]",[],4441359912
226,FedAvg,66.86000061035156,10.073255800001789,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[{""client_id"": 98, ""task_id"": 0}, {""client_id"": 18, ""task_id"": 1}, {""client_id"": 78, ""task_id"": 2}, {""client_id"": 89, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 80, ""task_id"": 5}, {""client_id"": 33, ""task_id"": 6}, {""client_id"": 86, ""task_id"": 7}, {""client_id"": 88, ""task_id"": 8}, {""client_id"": 15, ""task_id"": 9}]",[],4441359912
227,FedAvg,70.19000244140625,10.013901699974667,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[{""client_id"": 85, ""task_id"": 0}, {""client_id"": 12, ""task_id"": 1}, {""client_id"": 59, ""task_id"": 2}, {""client_id"": 60, ""task_id"": 3}, {""client_id"": 73, ""task_id"": 4}, {""client_id"": 80, ""task_id"": 5}, {""client_id"": 0, ""task_id"": 6}, {""client_id"": 10, ""task_id"": 7}, {""client_id"": 23, ""task_id"": 8}, {""client_id"": 13, ""task_id"": 9}]",[],4441359912
228,FedAvg,59.630001068115234,7.146740600001067,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[{""client_id"": 35, ""task_id"": 0}, {""client_id"": 46, ""task_id"": 1}, {""client_id"": 54, ""task_id"": 2}, {""client_id"": 87, ""task_id"": 3}, {""client_id"": 84, ""task_id"": 4}, {""client_id"": 51, ""task_id"": 5}, {""client_id"": 27, ""task_id"": 6}, {""client_id"": 95, ""task_id"": 7}, {""client_id"": 21, ""task_id"": 8}, {""client_id"": 61, ""task_id"": 9}]",[],4441359912
229,FedAvg,68.19000244140625,7.793510299990885,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[{""client_id"": 64, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 96, ""task_id"": 2}, {""client_id"": 98, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 71, ""task_id"": 5}, {""client_id"": 18, ""task_id"": 6}, {""client_id"": 3, ""task_id"": 7}, {""client_id"": 1, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]",[],4441359912
230,FedAvg,72.97000122070312,8.981439499999397,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[{""client_id"": 88, ""task_id"": 0}, {""client_id"": 90, ""task_id"": 1}, {""client_id"": 96, ""task_id"": 2}, {""client_id"": 35, ""task_id"": 3}, {""client_id"": 69, ""task_id"": 4}, {""client_id"": 11, ""task_id"": 5}, {""client_id"": 60, ""task_id"": 6}, {""client_id"": 48, ""task_id"": 7}, {""client_id"": 23, ""task_id"": 8}, {""client_id"": 42, ""task_id"": 9}]",[],4441359912
231,FedAvg,70.80000305175781,7.9124118000036106,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[{""client_id"": 98, ""task_id"": 0}, {""client_id"": 88, ""task_id"": 1}, {""client_id"": 43, ""task_id"": 2}, {""client_id"": 57, ""task_id"": 3}, {""client_id"": 48, ""task_id"": 4}, {""client_id"": 99, ""task_id"": 5}, {""client_id"": 63, ""task_id"": 6}, {""client_id"": 53, ""task_id"": 7}, {""client_id"": 94, ""task_id"": 8}, {""client_id"": 55, ""task_id"": 9}]",[],4441359912
232,FedAvg,72.9800033569336,8.968124600010924,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 75, ""task_id"": 1}, {""client_id"": 74, ""task_id"": 2}, {""client_id"": 76, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 80, ""task_id"": 5}, {""client_id"": 34, ""task_id"": 6}, {""client_id"": 12, ""task_id"": 7}, {""client_id"": 60, ""task_id"": 8}, {""client_id"": 20, ""task_id"": 9}]",[],4441359912
233,FedAvg,69.93000030517578,7.94693700002972,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[{""client_id"": 20, ""task_id"": 0}, {""client_id"": 47, ""task_id"": 1}, {""client_id"": 38, ""task_id"": 2}, {""client_id"": 59, ""task_id"": 3}, {""client_id"": 64, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 60, ""task_id"": 6}, {""client_id"": 45, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 85, ""task_id"": 9}]",[],4441359912
234,FedAvg,69.56999969482422,7.436398399993777,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[{""client_id"": 32, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 51, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 8, ""task_id"": 4}, {""client_id"": 22, ""task_id"": 5}, {""client_id"": 72, ""task_id"": 6}, {""client_id"": 86, ""task_id"": 7}, {""client_id"": 55, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
235,FedAvg,64.05000305175781,8.240659400005825,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 71, ""task_id"": 1}, {""client_id"": 84, ""task_id"": 2}, {""client_id"": 65, ""task_id"": 3}, {""client_id"": 61, ""task_id"": 4}, {""client_id"": 83, ""task_id"": 5}, {""client_id"": 87, ""task_id"": 6}, {""client_id"": 53, ""task_id"": 7}, {""client_id"": 77, ""task_id"": 8}, {""client_id"": 51, ""task_id"": 9}]",[],4441359912
236,FedAvg,73.91000366210938,8.083774900005665,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[{""client_id"": 13, ""task_id"": 0}, {""client_id"": 71, ""task_id"": 1}, {""client_id"": 56, ""task_id"": 2}, {""client_id"": 63, ""task_id"": 3}, {""client_id"": 49, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 85, ""task_id"": 6}, {""client_id"": 76, ""task_id"": 7}, {""client_id"": 50, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
237,FedAvg,70.1500015258789,7.394282800029032,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 52, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 68, ""task_id"": 3}, {""client_id"": 64, ""task_id"": 4}, {""client_id"": 15, ""task_id"": 5}, {""client_id"": 29, ""task_id"": 6}, {""client_id"": 54, ""task_id"": 7}, {""client_id"": 43, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
238,FedAvg,69.83999633789062,8.155844199995045,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[{""client_id"": 58, ""task_id"": 0}, {""client_id"": 70, ""task_id"": 1}, {""client_id"": 25, ""task_id"": 2}, {""client_id"": 56, ""task_id"": 3}, {""client_id"": 87, ""task_id"": 4}, {""client_id"": 27, ""task_id"": 5}, {""client_id"": 94, ""task_id"": 6}, {""client_id"": 1, ""task_id"": 7}, {""client_id"": 74, ""task_id"": 8}, {""client_id"": 44, ""task_id"": 9}]",[],4441359912
239,FedAvg,72.69999694824219,10.06362969998736,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[{""client_id"": 2, ""task_id"": 0}, {""client_id"": 7, ""task_id"": 1}, {""client_id"": 31, ""task_id"": 2}, {""client_id"": 45, ""task_id"": 3}, {""client_id"": 81, ""task_id"": 4}, {""client_id"": 62, ""task_id"": 5}, {""client_id"": 23, ""task_id"": 6}, {""client_id"": 97, ""task_id"": 7}, {""client_id"": 18, ""task_id"": 8}, {""client_id"": 27, ""task_id"": 9}]",[],4441359912
240,FedAvg,64.48999786376953,9.162977699947078,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[{""client_id"": 25, ""task_id"": 0}, {""client_id"": 13, ""task_id"": 1}, {""client_id"": 40, ""task_id"": 2}, {""client_id"": 64, ""task_id"": 3}, {""client_id"": 52, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 22, ""task_id"": 6}, {""client_id"": 48, ""task_id"": 7}, {""client_id"": 3, ""task_id"": 8}, {""client_id"": 46, ""task_id"": 9}]",[],4441359912
241,FedAvg,70.63999938964844,6.918225699977484,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[{""client_id"": 84, ""task_id"": 0}, {""client_id"": 9, ""task_id"": 1}, {""client_id"": 72, ""task_id"": 2}, {""client_id"": 56, ""task_id"": 3}, {""client_id"": 13, ""task_id"": 4}, {""client_id"": 98, ""task_id"": 5}, {""client_id"": 21, ""task_id"": 6}, {""client_id"": 79, ""task_id"": 7}, {""client_id"": 71, ""task_id"": 8}, {""client_id"": 32, ""task_id"": 9}]",[],4441359912
242,FedAvg,73.16999816894531,9.389815800008364,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[{""client_id"": 32, ""task_id"": 0}, {""client_id"": 2, ""task_id"": 1}, {""client_id"": 36, ""task_id"": 2}, {""client_id"": 91, ""task_id"": 3}, {""client_id"": 58, ""task_id"": 4}, {""client_id"": 81, ""task_id"": 5}, {""client_id"": 87, ""task_id"": 6}, {""client_id"": 68, ""task_id"": 7}, {""client_id"": 25, ""task_id"": 8}, {""client_id"": 5, ""task_id"": 9}]",[],4441359912
243,FedAvg,70.29000091552734,8.687210700009018,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[{""client_id"": 25, ""task_id"": 0}, {""client_id"": 41, ""task_id"": 1}, {""client_id"": 74, ""task_id"": 2}, {""client_id"": 21, ""task_id"": 3}, {""client_id"": 97, ""task_id"": 4}, {""client_id"": 69, ""task_id"": 5}, {""client_id"": 4, ""task_id"": 6}, {""client_id"": 17, ""task_id"": 7}, {""client_id"": 3, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
244,FedAvg,70.12000274658203,9.325792299991008,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[{""client_id"": 80, ""task_id"": 0}, {""client_id"": 19, ""task_id"": 1}, {""client_id"": 97, ""task_id"": 2}, {""client_id"": 75, ""task_id"": 3}, {""client_id"": 60, ""task_id"": 4}, {""client_id"": 93, ""task_id"": 5}, {""client_id"": 78, ""task_id"": 6}, {""client_id"": 40, ""task_id"": 7}, {""client_id"": 32, ""task_id"": 8}, {""client_id"": 87, ""task_id"": 9}]",[],4441359912
245,FedAvg,74.2699966430664,8.320885299996007,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[{""client_id"": 70, ""task_id"": 0}, {""client_id"": 59, ""task_id"": 1}, {""client_id"": 68, ""task_id"": 2}, {""client_id"": 16, ""task_id"": 3}, {""client_id"": 36, ""task_id"": 4}, {""client_id"": 72, ""task_id"": 5}, {""client_id"": 71, ""task_id"": 6}, {""client_id"": 45, ""task_id"": 7}, {""client_id"": 91, ""task_id"": 8}, {""client_id"": 56, ""task_id"": 9}]",[],4441359912
246,FedAvg,73.68000030517578,7.120125999965239,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[{""client_id"": 83, ""task_id"": 0}, {""client_id"": 81, ""task_id"": 1}, {""client_id"": 9, ""task_id"": 2}, {""client_id"": 39, ""task_id"": 3}, {""client_id"": 2, ""task_id"": 4}, {""client_id"": 67, ""task_id"": 5}, {""client_id"": 66, ""task_id"": 6}, {""client_id"": 98, ""task_id"": 7}, {""client_id"": 80, ""task_id"": 8}, {""client_id"": 51, ""task_id"": 9}]",[],4441359912
247,FedAvg,48.86000061035156,7.281797199975699,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[{""client_id"": 43, ""task_id"": 0}, {""client_id"": 64, ""task_id"": 1}, {""client_id"": 42, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 78, ""task_id"": 4}, {""client_id"": 0, ""task_id"": 5}, {""client_id"": 39, ""task_id"": 6}, {""client_id"": 57, ""task_id"": 7}, {""client_id"": 37, ""task_id"": 8}, {""client_id"": 98, ""task_id"": 9}]",[],4441359912
248,FedAvg,68.05000305175781,10.265195699990727,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[{""client_id"": 11, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 16, ""task_id"": 2}, {""client_id"": 48, ""task_id"": 3}, {""client_id"": 14, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 68, ""task_id"": 6}, {""client_id"": 82, ""task_id"": 7}, {""client_id"": 94, ""task_id"": 8}, {""client_id"": 39, ""task_id"": 9}]",[],4441359912
249,FedAvg,67.55000305175781,8.556818499986548,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[{""client_id"": 0, ""task_id"": 0}, {""client_id"": 7, ""task_id"": 1}, {""client_id"": 93, ""task_id"": 2}, {""client_id"": 77, ""task_id"": 3}, {""client_id"": 78, ""task_id"": 4}, {""client_id"": 38, ""task_id"": 5}, {""client_id"": 46, ""task_id"": 6}, {""client_id"": 99, ""task_id"": 7}, {""client_id"": 42, ""task_id"": 8}, {""client_id"": 54, ""task_id"": 9}]",[],4441359912
250,FedAvg,71.11000061035156,10.429432899982203,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[{""client_id"": 36, ""task_id"": 0}, {""client_id"": 70, ""task_id"": 1}, {""client_id"": 71, ""task_id"": 2}, {""client_id"": 57, ""task_id"": 3}, {""client_id"": 63, ""task_id"": 4}, {""client_id"": 73, ""task_id"": 5}, {""client_id"": 69, ""task_id"": 6}, {""client_id"": 17, ""task_id"": 7}, {""client_id"": 48, ""task_id"": 8}, {""client_id"": 47, ""task_id"": 9}]",[],4441359912
